2.000000000000000000e+01 2.000000000000000000e+00 1.921781459362569056e+00 2.010337160305734727e+00 1.833225758419403606e+00 1.962261653592685340e+00
2.100000000000000000e+01 2.000000000000000000e+00 1.922859138973594506e+00 2.013556679654161297e+00 1.832161598293027494e+00 1.953334806592251338e+00
2.200000000000000000e+01 2.000000000000000000e+00 1.923935741443668856e+00 2.016721562048924277e+00 1.831149920838413214e+00 1.932214542962525927e+00
2.300000000000000000e+01 2.000000000000000000e+00 1.925011267849395136e+00 2.019835355305362956e+00 1.830187180393427093e+00 1.920609896290802254e+00
2.400000000000000000e+01 2.000000000000000000e+00 1.926085719266299678e+00 2.022901227241515443e+00 1.829270211291083914e+00 1.923750032950713118e+00
2.500000000000000000e+01 2.000000000000000000e+00 1.927159096768834123e+00 2.025922020479390628e+00 1.828396173058277618e+00 1.944945549533884765e+00
2.600000000000000000e+01 2.000000000000000000e+00 1.928231401430375636e+00 2.028900297477874481e+00 1.827562505382877012e+00 1.950103827994649652e+00
2.700000000000000000e+01 2.000000000000000000e+00 1.929302634323229348e+00 2.031838377845380350e+00 1.826766890801078347e+00 1.944557318674233759e+00
2.800000000000000000e+01 2.000000000000000000e+00 1.930372796518628364e+00 2.034738369491332133e+00 1.826007223545924596e+00 1.919616608254163692e+00
2.900000000000000000e+01 2.000000000000000000e+00 1.931441889086734642e+00 2.037602194816514167e+00 1.825281583356954895e+00 1.948810936843933916e+00
3.000000000000000000e+01 2.000000000000000000e+00 1.932509913096640997e+00 2.040431612875463152e+00 1.824588213317818619e+00 1.944755399582759559e+00
3.100000000000000000e+01 2.000000000000000000e+00 1.933576869616371319e+00 2.043228238243407713e+00 1.823925500989334925e+00 1.959565196597496950e+00
3.200000000000000000e+01 2.000000000000000000e+00 1.934642759712882576e+00 2.045993557167836041e+00 1.823291962257928889e+00 1.962109347525903935e+00
3.300000000000000000e+01 2.000000000000000000e+00 1.935707584452064811e+00 2.048728941467790943e+00 1.822686227436338680e+00 1.970753164995435958e+00
3.400000000000000000e+01 2.000000000000000000e+00 1.936771344898742697e+00 2.051435660553428075e+00 1.822107029244057541e+00 1.933132595767984352e+00
3.500000000000000000e+01 2.000000000000000000e+00 1.937834042116676869e+00 2.054114891867658610e+00 1.821553192365695351e+00 1.946942751940323957e+00
3.600000000000000000e+01 2.000000000000000000e+00 1.938895677168564591e+00 2.056767729996021643e+00 1.821023624341107539e+00 1.964593813483965556e+00
3.700000000000000000e+01 2.000000000000000000e+00 1.939956251116041086e+00 2.059395194646794547e+00 1.820517307585287403e+00 1.981421389974951541e+00
3.800000000000000000e+01 2.000000000000000000e+00 1.941015765019680428e+00 2.061998237668091427e+00 1.820033292371269207e+00 1.975490021728947720e+00
3.900000000000000000e+01 2.000000000000000000e+00 1.942074219938996427e+00 2.064577749240368743e+00 1.819570690637624333e+00 1.993037035511758814e+00
4.000000000000000000e+01 2.000000000000000000e+00 1.943131616932444405e+00 2.067134563359829258e+00 1.819128670505059553e+00 1.962912660982575552e+00
4.100000000000000000e+01 2.000000000000000000e+00 1.944187957057421201e+00 2.069669462709569974e+00 1.818706451405272428e+00 1.976179904038661839e+00
4.200000000000000000e+01 2.000000000000000000e+00 1.945243241370266940e+00 2.072183183000059437e+00 1.818303299740474666e+00 1.964222612475981844e+00
4.300000000000000000e+01 2.000000000000000000e+00 1.946297470926266149e+00 2.074676416847978100e+00 1.817918525004554198e+00 1.955065180034333050e+00
4.400000000000000000e+01 2.000000000000000000e+00 1.947350646779648642e+00 2.077149817252093911e+00 1.817551476307203373e+00 1.942242175521754266e+00
4.500000000000000000e+01 2.000000000000000000e+00 1.948402769983589966e+00 2.079604000716210432e+00 1.817201539250969278e+00 1.933644334835871170e+00
4.600000000000000000e+01 2.000000000000000000e+00 1.949453841590213843e+00 2.082039550062062094e+00 1.816868133118365591e+00 1.904161100927561634e+00
4.700000000000000000e+01 2.000000000000000000e+00 1.950503862650591724e+00 2.084457016968982668e+00 1.816550708332201003e+00 1.877467080389712439e+00
4.800000000000000000e+01 2.000000000000000000e+00 1.951552834214744792e+00 2.086856924272136649e+00 1.816248744157353157e+00 1.921659896608847840e+00
4.900000000000000000e+01 2.000000000000000000e+00 1.952600757331644621e+00 2.089239768046798229e+00 1.815961746616491235e+00 1.913750430990976081e+00
5.000000000000000000e+01 2.000000000000000000e+00 1.953647633049214516e+00 2.091606019502550762e+00 1.815689246595878270e+00 1.943973519253304527e+00
5.100000000000000000e+01 2.000000000000000000e+00 1.954693462414330174e+00 2.093956126708191423e+00 1.815430798120469147e+00 1.923931098941482620e+00
5.200000000000000000e+01 2.000000000000000000e+00 1.955738246472821462e+00 2.096290516165484341e+00 1.815185976780158583e+00 1.916651533553320297e+00
5.300000000000000000e+01 2.000000000000000000e+00 1.956781986269471973e+00 2.098609594247662358e+00 1.814954378291281811e+00 1.942851139759407264e+00
5.400000000000000000e+01 2.000000000000000000e+00 1.957824682848021691e+00 2.100913748516622270e+00 1.814735617179421334e+00 1.945437440744227198e+00
5.500000000000000000e+01 2.000000000000000000e+00 1.958866337251167655e+00 2.103203348931105054e+00 1.814529325571230256e+00 1.975930999048272518e+00
5.600000000000000000e+01 2.000000000000000000e+00 1.959906950520563962e+00 2.105478748956691515e+00 1.814335152084436409e+00 1.972139014610997387e+00
5.700000000000000000e+01 2.000000000000000000e+00 1.960946523696824206e+00 2.107740286587208356e+00 1.814152760806440057e+00 1.980138219824926660e+00
5.800000000000000000e+01 2.000000000000000000e+00 1.961985057819521483e+00 2.109988285286038323e+00 1.813981830353004865e+00 1.947822551164476224e+00
5.900000000000000000e+01 2.000000000000000000e+00 1.963022553927190161e+00 2.112223054854889703e+00 1.813822052999490397e+00 1.913502060170068519e+00
6.000000000000000000e+01 2.000000000000000000e+00 1.964059013057326331e+00 2.114444892236750917e+00 1.813673133877901744e+00 1.918086775009050227e+00
6.100000000000000000e+01 2.000000000000000000e+00 1.965094436246389353e+00 2.116654082259022296e+00 1.813534790233756411e+00 1.921729792935344516e+00
6.200000000000000000e+01 2.000000000000000000e+00 1.966128824529802088e+00 2.118850898322197196e+00 1.813406750737406758e+00 1.919943752974041518e+00
6.300000000000000000e+01 2.000000000000000000e+00 1.967162178941953332e+00 2.121035603038893491e+00 1.813288754845013173e+00 1.901350305799239582e+00
6.400000000000000000e+01 2.000000000000000000e+00 1.968194500516197598e+00 2.123208448827539119e+00 1.813180552204856077e+00 1.868333307642083385e+00
6.500000000000000000e+01 2.000000000000000000e+00 1.969225790284856226e+00 2.125369678464598344e+00 1.813081902105114329e+00 1.891649303490458012e+00
6.600000000000000000e+01 2.000000000000000000e+00 1.970256049279219157e+00 2.127519525598819072e+00 1.812992572959619242e+00 1.899946023348850543e+00
6.700000000000000000e+01 2.000000000000000000e+00 1.971285278529545604e+00 2.129658215230653795e+00 1.812912341828437413e+00 1.914107564037549558e+00
6.800000000000000000e+01 2.000000000000000000e+00 1.972313479065064934e+00 2.131785964159692348e+00 1.812840993970437520e+00 1.893887299819053238e+00
6.900000000000000000e+01 2.000000000000000000e+00 1.973340651913977783e+00 2.133902981402685306e+00 1.812778322425270039e+00 1.905908141548087187e+00
7.000000000000000000e+01 2.000000000000000000e+00 1.974366798103456722e+00 2.136009468584486815e+00 1.812724127622426851e+00 1.891339499085283871e+00
7.100000000000000000e+01 2.000000000000000000e+00 1.975391918659648693e+00 2.138105620304031618e+00 1.812678217015265991e+00 1.917326497664832319e+00
7.200000000000000000e+01 2.000000000000000000e+00 1.976416014607673688e+00 2.140191624477272292e+00 1.812640404738075084e+00 1.897402180910874314e+00
7.300000000000000000e+01 2.000000000000000000e+00 1.977439086971627846e+00 2.142267662658829064e+00 1.812610511284426629e+00 1.898582985442954563e+00
7.400000000000000000e+01 2.000000000000000000e+00 1.978461136774583906e+00 2.144333910343940275e+00 1.812588363205227759e+00 1.879930318606727324e+00
7.500000000000000000e+01 2.000000000000000000e+00 1.979482165038591868e+00 2.146390537252176323e+00 1.812573792825007413e+00 1.896156796004682565e+00
7.600000000000000000e+01 2.000000000000000000e+00 1.980502172784679438e+00 2.148437707594246682e+00 1.812566637975112416e+00 1.916776328278407604e+00
7.700000000000000000e+01 2.000000000000000000e+00 1.981521161032855138e+00 2.150475580323113700e+00 1.812566741742596577e+00 1.895014142007351854e+00
7.800000000000000000e+01 2.000000000000000000e+00 1.982539130802106753e+00 2.152504309370530944e+00 1.812573952233682562e+00 1.938500363682786887e+00
7.900000000000000000e+01 2.000000000000000000e+00 1.983556083110404433e+00 2.154524043870026606e+00 1.812588122350782482e+00 1.908408666299699519e+00
8.000000000000000000e+01 2.000000000000000000e+00 1.984572018974700480e+00 2.156534928367272119e+00 1.812609109582129063e+00 1.897543326587013635e+00
8.100000000000000000e+01 2.000000000000000000e+00 1.985586939410931118e+00 2.158537103018698389e+00 1.812636775803164069e+00 1.912375194918502164e+00
8.200000000000000000e+01 2.000000000000000000e+00 1.986600845434016271e+00 2.160530703779151018e+00 1.812670987088881525e+00 1.938893629572409072e+00
8.300000000000000000e+01 2.000000000000000000e+00 1.987613738057862678e+00 2.162515862579322157e+00 1.812711613536403199e+00 1.928278920687456655e+00
8.400000000000000000e+01 2.000000000000000000e+00 1.988625618295362774e+00 2.164492707493621548e+00 1.812758529097104221e+00 1.905532710895130988e+00
8.500000000000000000e+01 2.000000000000000000e+00 1.989636487158396694e+00 2.166461362899122722e+00 1.812811611417670443e+00 1.931165819080750357e+00
8.600000000000000000e+01 2.000000000000000000e+00 1.990646345657833827e+00 2.168421949626151424e+00 1.812870741689516452e+00 1.975761228970673855e+00
8.700000000000000000e+01 2.000000000000000000e+00 1.991655194803532369e+00 2.170374585101042531e+00 1.812935804506022430e+00 1.999781768926878422e+00
8.800000000000000000e+01 2.000000000000000000e+00 1.992663035604341770e+00 2.172319383481574384e+00 1.813006687727109156e+00 1.996225228465486445e+00
8.900000000000000000e+01 2.000000000000000000e+00 1.993669869068102729e+00 2.174256455785517517e+00 1.813083282350687941e+00 1.966176652398570202e+00
9.000000000000000000e+01 2.000000000000000000e+00 1.994675696201648973e+00 2.176185910012733427e+00 1.813165482390564520e+00 1.964644855377194022e+00
9.100000000000000000e+01 2.000000000000000000e+00 1.995680518010807480e+00 2.178107851261208872e+00 1.813253184760406311e+00 1.962235663093227611e+00
9.200000000000000000e+01 2.000000000000000000e+00 1.996684335500400476e+00 2.180022381837394274e+00 1.813346289163406677e+00 1.979202040190244594e+00
9.300000000000000000e+01 2.000000000000000000e+00 1.997687149674245211e+00 2.181929601361182414e+00 1.813444697987307785e+00 1.984029321915767419e+00
9.400000000000000000e+01 2.000000000000000000e+00 1.998688961535156183e+00 2.183829606865844930e+00 1.813548316204467437e+00 1.956235821947440279e+00
9.500000000000000000e+01 2.000000000000000000e+00 1.999689772084945361e+00 2.185722492893214852e+00 1.813657051276675869e+00 1.952403080265211255e+00
9.600000000000000000e+01 2.000000000000000000e+00 2.000689582324422844e+00 2.187608351584397148e+00 1.813770813064448539e+00 1.969244863540657864e+00
9.700000000000000000e+01 2.000000000000000000e+00 2.001688393253400200e+00 2.189487272766257320e+00 1.813889513740543080e+00 1.980897977968950840e+00
9.800000000000000000e+01 2.000000000000000000e+00 2.002686205870686909e+00 2.191359344033920742e+00 1.814013067707453075e+00 1.990194107558264092e+00
9.900000000000000000e+01 2.000000000000000000e+00 2.003683021174096801e+00 2.193224650829520339e+00 1.814141391518673041e+00 1.998449649438143849e+00
1.000000000000000000e+02 2.000000000000000000e+00 2.004678840160444508e+00 2.195083276517383553e+00 1.814274403803505464e+00 2.007239690674882393e+00
1.010000000000000000e+02 2.000000000000000000e+00 2.005673663825549458e+00 2.196935302455862882e+00 1.814412025195235811e+00 1.997982040328497577e+00
1.020000000000000000e+02 2.000000000000000000e+00 2.006667493164235427e+00 2.198780808065992076e+00 1.814554178262479001e+00 1.996928222274777287e+00
1.030000000000000000e+02 2.000000000000000000e+00 2.007660329170331881e+00 2.200619870897129626e+00 1.814700787443533914e+00 2.010073379397737892e+00
1.040000000000000000e+02 2.000000000000000000e+00 2.008652172836674854e+00 2.202452566689763191e+00 1.814851778983586295e+00 2.008450338321646100e+00
1.050000000000000000e+02 2.000000000000000000e+00 2.009643025155107843e+00 2.204278969435609525e+00 1.815007080874606160e+00 2.011275589451234413e+00
1.060000000000000000e+02 2.000000000000000000e+00 2.010632887116483580e+00 2.206099151435163552e+00 1.815166622797803608e+00 1.994942642938806188e+00
1.070000000000000000e+02 2.000000000000000000e+00 2.011621759710664037e+00 2.207913183352818276e+00 1.815330336068509798e+00 1.950040670901250772e+00
1.080000000000000000e+02 2.000000000000000000e+00 2.012609643926521308e+00 2.209721134269687415e+00 1.815498153583355201e+00 1.920769012511330587e+00
1.090000000000000000e+02 2.000000000000000000e+00 2.013596540751940722e+00 2.211523071734242674e+00 1.815670009769638993e+00 1.939912322875382289e+00
1.100000000000000000e+02 2.000000000000000000e+00 2.014582451173819067e+00 2.213319061810874011e+00 1.815845840536764344e+00 1.954243604433532955e+00
1.110000000000000000e+02 2.000000000000000000e+00 2.015567376178065917e+00 2.215109169126480815e+00 1.816025583229650797e+00 1.977814662504406185e+00
1.120000000000000000e+02 2.000000000000000000e+00 2.016551316749606748e+00 2.216893456915192129e+00 1.816209176584021590e+00 1.992894575700020710e+00
1.130000000000000000e+02 2.000000000000000000e+00 2.017534273872382933e+00 2.218671987061295425e+00 1.816396560683470662e+00 1.995910661496954841e+00
1.140000000000000000e+02 2.000000000000000000e+00 2.018516248529350854e+00 2.220444820140476061e+00 1.816587676918225869e+00 1.982553975662005419e+00
1.150000000000000000e+02 2.000000000000000000e+00 2.019497241702485457e+00 2.222212015459439804e+00 1.816782467945531110e+00 2.016046346692181856e+00
1.160000000000000000e+02 2.000000000000000000e+00 2.020477254372780251e+00 2.223973631093996595e+00 1.816980877651563686e+00 1.997123800871619448e+00
1.170000000000000000e+02 2.000000000000000000e+00 2.021456287520247308e+00 2.225729723925677028e+00 1.817182851114817366e+00 2.018762818311807372e+00
1.180000000000000000e+02 2.000000000000000000e+00 2.022434342123920814e+00 2.227480349676956184e+00 1.817388334570885444e+00 2.039679170626492066e+00
1.190000000000000000e+02 2.000000000000000000e+00 2.023411419161854852e+00 2.229225562945138073e+00 1.817597275378571853e+00 2.026950833618319514e+00
1.200000000000000000e+02 2.000000000000000000e+00 2.024387519611126507e+00 2.230965417234975323e+00 1.817809621987277691e+00 2.005329723624746929e+00
1.210000000000000000e+02 2.000000000000000000e+00 2.025362644447836757e+00 2.232699964990073394e+00 1.818025323905600343e+00 2.010404132601343985e+00
1.220000000000000000e+02 2.000000000000000000e+00 2.026336794647110029e+00 2.234429257623133047e+00 1.818244331671087011e+00 1.976082292352828951e+00
1.230000000000000000e+02 2.000000000000000000e+00 2.027309971183096859e+00 2.236153345545092375e+00 1.818466596821101566e+00 1.994730072976989455e+00
1.240000000000000000e+02 2.000000000000000000e+00 2.028282175028973899e+00 2.237872278193205222e+00 1.818692071864742577e+00 1.998395032589326048e+00
1.250000000000000000e+02 2.000000000000000000e+00 2.029253407156944800e+00 2.239586104058113758e+00 1.818920710255775841e+00 1.978434154509269405e+00
1.260000000000000000e+02 2.000000000000000000e+00 2.030223668538241988e+00 2.241294870709951592e+00 1.819152466366532162e+00 1.980013733877449944e+00
1.270000000000000000e+02 2.000000000000000000e+00 2.031192960143127113e+00 2.242998624823524079e+00 1.819387295462730147e+00 1.995530866674579462e+00
1.280000000000000000e+02 2.000000000000000000e+00 2.032161282940891489e+00 2.244697412202601328e+00 1.819625153679181429e+00 1.971625466342968425e+00
1.290000000000000000e+02 2.000000000000000000e+00 2.033128637899858315e+00 2.246391277803368780e+00 1.819865997996347851e+00 1.993410149972155709e+00
1.300000000000000000e+02 2.000000000000000000e+00 2.034095025987382677e+00 2.248080265757061103e+00 1.820109786217704251e+00 1.987377325714135168e+00
1.310000000000000000e+02 2.000000000000000000e+00 2.035060448169851988e+00 2.249764419391822923e+00 1.820356476947881275e+00 2.008026896647085557e+00
1.320000000000000000e+02 2.000000000000000000e+00 2.036024905412689101e+00 2.251443781253825271e+00 1.820606029571553153e+00 1.988636341056971846e+00
1.330000000000000000e+02 2.000000000000000000e+00 2.036988398680351864e+00 2.253118393127666153e+00 1.820858404233037353e+00 1.992815685260562519e+00
1.340000000000000000e+02 2.000000000000000000e+00 2.037950928936332673e+00 2.254788296056087216e+00 1.821113561816578130e+00 2.016091605861300540e+00
1.350000000000000000e+02 2.000000000000000000e+00 2.038912497143162028e+00 2.256453530359034509e+00 1.821371463927289547e+00 2.037207983446707171e+00
1.360000000000000000e+02 2.000000000000000000e+00 2.039873104262408532e+00 2.258114135652091292e+00 1.821632072872725772e+00 2.033743077217653017e+00
1.370000000000000000e+02 2.000000000000000000e+00 2.040832751254679778e+00 2.259770150864302440e+00 1.821895351645057115e+00 2.043822921617856725e+00
1.380000000000000000e+02 2.000000000000000000e+00 2.041791439079621906e+00 2.261421614255419765e+00 1.822161263903823825e+00 2.058462399485240901e+00
1.390000000000000000e+02 2.000000000000000000e+00 2.042749168695923156e+00 2.263068563432593994e+00 1.822429773959252541e+00 2.059553954355902938e+00
1.400000000000000000e+02 2.000000000000000000e+00 2.043705941061313425e+00 2.264711035366523628e+00 1.822700846756103221e+00 2.063416994642420121e+00
1.410000000000000000e+02 2.000000000000000000e+00 2.044661757132565150e+00 2.266349066407097546e+00 1.822974447858032754e+00 2.056495850444579609e+00
1.420000000000000000e+02 2.000000000000000000e+00 2.045616617865494646e+00 2.267982692298535774e+00 1.823250543432453519e+00 2.029861442890160017e+00
1.430000000000000000e+02 2.000000000000000000e+00 2.046570524214962106e+00 2.269611948194057760e+00 1.823529100235866229e+00 1.982684791222176113e+00
1.440000000000000000e+02 2.000000000000000000e+00 2.047523477134874703e+00 2.271236868670097220e+00 1.823810085599652187e+00 2.000868858302536690e+00
1.450000000000000000e+02 2.000000000000000000e+00 2.048475477578184378e+00 2.272857487740066240e+00 1.824093467416302294e+00 1.995212309150901531e+00
1.460000000000000000e+02 2.000000000000000000e+00 2.049426526496892720e+00 2.274473838867710818e+00 1.824379214126074622e+00 1.971319823574882335e+00
1.470000000000000000e+02 2.000000000000000000e+00 2.050376624842048301e+00 2.276085954980043180e+00 1.824667294704053644e+00 1.995377473453466610e+00
1.480000000000000000e+02 2.000000000000000000e+00 2.051325773563749788e+00 2.277693868479893080e+00 1.824957678647606496e+00 1.968498336680587935e+00
1.490000000000000000e+02 2.000000000000000000e+00 2.052273973611145941e+00 2.279297611258077172e+00 1.825250335964214710e+00 1.924316185932478884e+00
1.500000000000000000e+02 2.000000000000000000e+00 2.053221225932436500e+00 2.280897214705202014e+00 1.825545237159670986e+00 1.939203804629954231e+00
1.510000000000000000e+02 2.000000000000000000e+00 2.054167531474873964e+00 2.282492709723120683e+00 1.825842353226627246e+00 1.919970363009359193e+00
1.520000000000000000e+02 2.000000000000000000e+00 2.055112891184764035e+00 2.284084126736048326e+00 1.826141655633479521e+00 1.897235528664699800e+00
1.530000000000000000e+02 2.000000000000000000e+00 2.056057306007466501e+00 2.285671495701352640e+00 1.826443116313580139e+00 1.901398878689319893e+00
1.540000000000000000e+02 2.000000000000000000e+00 2.057000776887396576e+00 2.287254846120029939e+00 1.826746707654763435e+00 1.886210993158154992e+00
1.550000000000000000e+02 2.000000000000000000e+00 2.057943304768024895e+00 2.288834207046876568e+00 1.827052402489173444e+00 1.884264867782722286e+00
1.560000000000000000e+02 2.000000000000000000e+00 2.058884890591879735e+00 2.290409607100371669e+00 1.827360174083388022e+00 1.901209927363340713e+00
1.570000000000000000e+02 2.000000000000000000e+00 2.059825535300546129e+00 2.291981074472272617e+00 1.827669996128819641e+00 1.913179429093027073e+00
1.580000000000000000e+02 2.000000000000000000e+00 2.060765239834670304e+00 2.293548636936944884e+00 1.827981842732395723e+00 1.915525490449305090e+00
1.590000000000000000e+02 2.000000000000000000e+00 2.061704005133955242e+00 2.295112321860418358e+00 1.828295688407492126e+00 1.911456046733642999e+00
1.600000000000000000e+02 2.000000000000000000e+00 2.062641832137167341e+00 2.296672156209202509e+00 1.828611508065132174e+00 1.885705901100709569e+00
1.610000000000000000e+02 2.000000000000000000e+00 2.063578721782133751e+00 2.298228166558846208e+00 1.828929277005421294e+00 1.888067443603711704e+00
1.620000000000000000e+02 2.000000000000000000e+00 2.064514675005743705e+00 2.299780379102264405e+00 1.829248970909223226e+00 1.836331080256414339e+00
1.630000000000000000e+02 2.000000000000000000e+00 2.065449692743950738e+00 2.301328819657836089e+00 1.829570565830065387e+00 1.852605727384922352e+00
1.640000000000000000e+02 2.000000000000000000e+00 2.066383775931772249e+00 2.302873513677281547e+00 1.829894038186262950e+00 1.893583102067836865e+00
1.650000000000000000e+02 2.000000000000000000e+00 2.067316925503292602e+00 2.304414486253323791e+00 1.830219364753261413e+00 1.899634558731734479e+00
1.660000000000000000e+02 2.000000000000000000e+00 2.068249142391660467e+00 2.305951762127143034e+00 1.830546522656178121e+00 1.901649682323679480e+00
1.670000000000000000e+02 2.000000000000000000e+00 2.069180427529092814e+00 2.307485365695632673e+00 1.830875489362553177e+00 1.902090653275585908e+00
1.680000000000000000e+02 2.000000000000000000e+00 2.070110781846875359e+00 2.309015321018462963e+00 1.831206242675287976e+00 1.911810211122707326e+00
1.690000000000000000e+02 2.000000000000000000e+00 2.071040206275362117e+00 2.310541651824952858e+00 1.831538760725771375e+00 1.921500121192160959e+00
1.700000000000000000e+02 2.000000000000000000e+00 2.071968701743977626e+00 2.312064381520765988e+00 1.831873021967189263e+00 1.903377036767274655e+00
1.710000000000000000e+02 2.000000000000000000e+00 2.072896269181217832e+00 2.313583533194427666e+00 1.832209005168007998e+00 1.926908769117560816e+00
1.720000000000000000e+02 2.000000000000000000e+00 2.073822909514650092e+00 2.315099129623673591e+00 1.832546689405626816e+00 1.909764588807175478e+00
1.730000000000000000e+02 2.000000000000000000e+00 2.074748623670914505e+00 2.316611193281632897e+00 1.832886054060196113e+00 1.926387980222745711e+00
1.740000000000000000e+02 2.000000000000000000e+00 2.075673412575725241e+00 2.318119746342856224e+00 1.833227078808594257e+00 1.953773018018479801e+00
1.750000000000000000e+02 2.000000000000000000e+00 2.076597277153871879e+00 2.319624810689183914e+00 1.833569743618559622e+00 1.966758745541477005e+00
1.760000000000000000e+02 2.000000000000000000e+00 2.077520218329218515e+00 2.321126407915468093e+00 1.833914028742968938e+00 2.003136711057759367e+00
1.770000000000000000e+02 2.000000000000000000e+00 2.078442237024706429e+00 2.322624559335149552e+00 1.834259914714263084e+00 2.023207119936912157e+00
1.780000000000000000e+02 2.000000000000000000e+00 2.079363334162354970e+00 2.324119285985695615e+00 1.834607382339014103e+00 2.006119383603751860e+00
1.790000000000000000e+02 2.000000000000000000e+00 2.080283510663260671e+00 2.325610608633898124e+00 1.834956412692622996e+00 2.011934423381084969e+00
1.800000000000000000e+02 2.000000000000000000e+00 2.081202767447600799e+00 2.327098547781045745e+00 1.835306987114155852e+00 1.972039963674427909e+00
1.810000000000000000e+02 2.000000000000000000e+00 2.082121105434631581e+00 2.328583123667960386e+00 1.835659087201302553e+00 1.980313828056263992e+00
1.820000000000000000e+02 2.000000000000000000e+00 2.083038525542691310e+00 2.330064356279919924e+00 1.836012694805462697e+00 1.991847393278439737e+00
1.830000000000000000e+02 2.000000000000000000e+00 2.083955028689199906e+00 2.331542265351449483e+00 1.836367792026950330e+00 2.020964566619145586e+00
1.840000000000000000e+02 2.000000000000000000e+00 2.084870615790661130e+00 2.333016870371007023e+00 1.836724361210315015e+00 2.023759694842543144e+00
1.850000000000000000e+02 2.000000000000000000e+00 2.085785287762661699e+00 2.334488190585545908e+00 1.837082384939777269e+00 2.039343610611214164e+00
1.860000000000000000e+02 2.000000000000000000e+00 2.086699045519873952e+00 2.335956245004974896e+00 1.837441846034772786e+00 2.059944751975266719e+00
1.870000000000000000e+02 2.000000000000000000e+00 2.087611889976055402e+00 2.337421052406507549e+00 1.837802727545603032e+00 2.075221664091556839e+00
1.880000000000000000e+02 2.000000000000000000e+00 2.088523822044051403e+00 2.338882631338910834e+00 1.838165012749191973e+00 2.064689377587523467e+00
1.890000000000000000e+02 2.000000000000000000e+00 2.089434842635792933e+00 2.340341000126648474e+00 1.838528685144937391e+00 2.066314675680670732e+00
1.900000000000000000e+02 2.000000000000000000e+00 2.090344952662301470e+00 2.341796176873934154e+00 1.838893728450668785e+00 2.067949306083828542e+00
1.910000000000000000e+02 2.000000000000000000e+00 2.091254153033686780e+00 2.343248179468683912e+00 1.839260126598689649e+00 2.081762387621902466e+00
1.920000000000000000e+02 2.000000000000000000e+00 2.092162444659149578e+00 2.344697025586377492e+00 1.839627863731921664e+00 2.077990512748209451e+00
1.930000000000000000e+02 2.000000000000000000e+00 2.093069828446981084e+00 2.346142732693832222e+00 1.839996924200130168e+00 2.065050821233893164e+00
